train_id,train_name,train_type,section_id,date,scheduled_entry_time,scheduled_exit_time,actual_entry_time,actual_exit_time,delay_min,priority
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-01-29,08:06:00,08:58:00,08:09:00,09:01:00,3,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-01-29,09:04:00,09:54:00,09:07:00,09:57:00,3,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-01-29,10:00:00,10:45:00,10:03:00,10:49:00,4,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-01-29,10:51:00,11:46:00,10:55:00,11:50:00,4,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-NDLS-RE,2025-01-29,08:33:00,09:25:00,08:38:00,09:30:00,5,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-RE-AWR,2025-01-29,09:31:00,10:21:00,09:36:00,10:26:00,5,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-AWR-BKI,2025-01-29,10:27:00,11:12:00,10:32:00,11:20:00,8,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-BKI-JP,2025-01-29,11:18:00,12:13:00,11:26:00,12:21:00,8,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-01-29,09:00:00,10:02:00,09:04:00,10:06:00,4,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-01-29,10:11:00,11:10:00,10:16:00,11:17:00,7,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-AWR-BKI,2025-01-29,11:19:00,12:12:00,11:26:00,12:19:00,7,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-BKI-JP,2025-01-29,12:21:00,13:27:00,12:28:00,13:34:00,7,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-NDLS-RE,2025-01-29,09:27:00,10:29:00,09:32:00,10:34:00,5,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-RE-AWR,2025-01-29,10:38:00,11:37:00,10:43:00,11:42:00,5,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-AWR-BKI,2025-01-29,11:46:00,12:39:00,11:52:00,12:46:00,7,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-BKI-JP,2025-01-29,12:48:00,13:54:00,12:56:00,14:03:00,9,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-NDLS-RE,2025-01-29,09:54:00,10:56:00,09:59:00,11:01:00,5,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-RE-AWR,2025-01-29,11:05:00,12:04:00,11:10:00,12:09:00,5,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-AWR-BKI,2025-01-29,12:13:00,13:06:00,12:18:00,13:12:00,6,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-BKI-JP,2025-01-29,13:15:00,14:21:00,13:21:00,14:28:00,7,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-NDLS-RE,2025-01-29,10:21:00,11:23:00,10:21:00,11:25:00,2,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-RE-AWR,2025-01-29,11:32:00,12:31:00,11:34:00,12:34:00,3,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-AWR-BKI,2025-01-29,12:40:00,13:33:00,12:43:00,13:37:00,4,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-BKI-JP,2025-01-29,13:42:00,14:48:00,13:46:00,14:52:00,4,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-NDLS-RE,2025-01-29,10:48:00,11:50:00,10:51:00,11:54:00,4,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-RE-AWR,2025-01-29,11:59:00,12:58:00,12:04:00,13:03:00,5,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-AWR-BKI,2025-01-29,13:07:00,14:00:00,13:12:00,14:05:00,5,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-BKI-JP,2025-01-29,14:09:00,15:15:00,14:14:00,15:20:00,5,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-NDLS-RE,2025-01-29,11:15:00,12:17:00,11:18:00,12:20:00,3,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-RE-AWR,2025-01-29,12:26:00,13:25:00,12:29:00,13:32:00,7,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-AWR-BKI,2025-01-29,13:34:00,14:27:00,13:41:00,14:34:00,7,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-BKI-JP,2025-01-29,14:36:00,15:42:00,14:44:00,15:50:00,8,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-NDLS-RE,2025-01-29,11:42:00,12:44:00,11:45:00,12:47:00,3,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-RE-AWR,2025-01-29,12:53:00,13:52:00,12:56:00,13:55:00,3,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-AWR-BKI,2025-01-29,14:01:00,14:54:00,14:04:00,14:57:00,3,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-BKI-JP,2025-01-29,15:03:00,16:09:00,15:06:00,16:12:00,3,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-NDLS-RE,2025-01-29,12:09:00,13:11:00,12:13:00,13:15:00,4,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-RE-AWR,2025-01-29,13:20:00,14:19:00,13:24:00,14:23:00,4,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-AWR-BKI,2025-01-29,14:28:00,15:21:00,14:32:00,15:28:00,7,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-BKI-JP,2025-01-29,15:30:00,16:36:00,15:38:00,16:44:00,8,MEDIUM
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-NDLS-RE,2025-01-29,12:36:00,13:58:00,12:40:00,14:04:00,6,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-RE-AWR,2025-01-29,14:10:00,15:28:00,14:16:00,15:36:00,8,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-AWR-BKI,2025-01-29,15:40:00,16:51:00,15:48:00,17:00:00,9,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-BKI-JP,2025-01-29,17:03:00,18:31:00,17:12:00,18:41:00,10,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-NDLS-RE,2025-01-29,13:30:00,14:52:00,13:34:00,14:56:00,4,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-RE-AWR,2025-01-29,15:04:00,16:22:00,15:08:00,16:27:00,5,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-AWR-BKI,2025-01-29,16:34:00,17:45:00,16:40:00,17:52:00,7,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-BKI-JP,2025-01-29,17:57:00,19:25:00,18:04:00,19:33:00,8,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-NDLS-RE,2025-01-29,13:57:00,15:19:00,14:01:00,15:23:00,4,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-RE-AWR,2025-01-29,15:31:00,16:49:00,15:35:00,16:53:00,4,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-AWR-BKI,2025-01-29,17:01:00,18:12:00,17:05:00,18:17:00,5,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-BKI-JP,2025-01-29,18:24:00,19:52:00,18:30:00,19:58:00,6,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-NDLS-RE,2025-01-29,14:24:00,15:46:00,14:29:00,15:53:00,7,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-RE-AWR,2025-01-29,15:58:00,17:16:00,16:06:00,17:26:00,10,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-AWR-BKI,2025-01-29,17:28:00,18:39:00,17:38:00,18:50:00,11,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-BKI-JP,2025-01-29,18:51:00,20:19:00,19:02:00,20:31:00,12,LOW
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-NDLS-RE,2025-01-30,04:30:00,05:22:00,04:33:00,05:25:00,3,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-RE-AWR,2025-01-30,05:28:00,06:18:00,05:31:00,06:22:00,4,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-AWR-BKI,2025-01-30,06:24:00,07:09:00,06:28:00,07:13:00,4,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-BKI-JP,2025-01-30,07:15:00,08:10:00,07:19:00,08:14:00,4,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-NDLS-RE,2025-01-30,04:57:00,05:49:00,05:01:00,05:53:00,4,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-RE-AWR,2025-01-30,05:55:00,06:45:00,05:59:00,06:49:00,4,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-AWR-BKI,2025-01-30,06:51:00,07:36:00,06:55:00,07:41:00,5,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-BKI-JP,2025-01-30,07:42:00,08:37:00,07:47:00,08:42:00,5,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-NDLS-RE,2025-01-30,05:51:00,06:43:00,05:51:00,06:44:00,1,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-RE-AWR,2025-01-30,06:49:00,07:39:00,06:50:00,07:41:00,2,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-AWR-BKI,2025-01-30,07:45:00,08:30:00,07:47:00,08:32:00,2,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-BKI-JP,2025-01-30,08:36:00,09:31:00,08:38:00,09:33:00,2,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-NDLS-RE,2025-01-30,06:18:00,07:10:00,06:19:00,07:12:00,2,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-RE-AWR,2025-01-30,07:16:00,08:06:00,07:18:00,08:08:00,2,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-AWR-BKI,2025-01-30,08:12:00,08:57:00,08:14:00,08:59:00,2,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-BKI-JP,2025-01-30,09:03:00,09:58:00,09:05:00,10:02:00,4,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-NDLS-RE,2025-01-30,06:45:00,07:37:00,06:46:00,07:38:00,1,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-RE-AWR,2025-01-30,07:43:00,08:33:00,07:44:00,08:34:00,1,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-AWR-BKI,2025-01-30,08:39:00,09:24:00,08:40:00,09:25:00,1,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-BKI-JP,2025-01-30,09:30:00,10:25:00,09:31:00,10:26:00,1,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-NDLS-RE,2025-01-30,07:39:00,08:31:00,07:40:00,08:32:00,1,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-RE-AWR,2025-01-30,08:37:00,09:27:00,08:38:00,09:28:00,1,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-AWR-BKI,2025-01-30,09:33:00,10:18:00,09:35:00,10:20:00,2,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-BKI-JP,2025-01-30,10:24:00,11:19:00,10:26:00,11:22:00,3,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-01-30,08:06:00,08:58:00,08:08:00,09:00:00,2,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-01-30,09:04:00,09:54:00,09:06:00,09:56:00,2,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-01-30,10:00:00,10:45:00,10:03:00,10:48:00,3,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-01-30,10:51:00,11:46:00,10:54:00,11:49:00,3,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-NDLS-RE,2025-01-30,08:33:00,09:25:00,08:37:00,09:31:00,6,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-RE-AWR,2025-01-30,09:31:00,10:21:00,09:37:00,10:27:00,6,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-AWR-BKI,2025-01-30,10:27:00,11:12:00,10:34:00,11:19:00,7,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-BKI-JP,2025-01-30,11:18:00,12:13:00,11:25:00,12:21:00,8,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-01-30,09:00:00,10:02:00,09:02:00,10:06:00,4,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-01-30,10:11:00,11:10:00,10:15:00,11:15:00,5,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-AWR-BKI,2025-01-30,11:19:00,12:12:00,11:24:00,12:17:00,5,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-BKI-JP,2025-01-30,12:21:00,13:27:00,12:27:00,13:34:00,7,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-NDLS-RE,2025-01-30,09:27:00,10:29:00,09:32:00,10:34:00,5,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-RE-AWR,2025-01-30,10:38:00,11:37:00,10:43:00,11:43:00,6,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-AWR-BKI,2025-01-30,11:46:00,12:39:00,11:53:00,12:46:00,7,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-BKI-JP,2025-01-30,12:48:00,13:54:00,12:55:00,14:01:00,7,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-NDLS-RE,2025-01-30,09:54:00,10:56:00,09:57:00,11:00:00,4,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-RE-AWR,2025-01-30,11:05:00,12:04:00,11:09:00,12:09:00,5,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-AWR-BKI,2025-01-30,12:13:00,13:06:00,12:18:00,13:13:00,7,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-BKI-JP,2025-01-30,13:15:00,14:21:00,13:22:00,14:29:00,8,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-NDLS-RE,2025-01-30,10:21:00,11:23:00,10:27:00,11:29:00,6,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-RE-AWR,2025-01-30,11:32:00,12:31:00,11:38:00,12:38:00,7,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-AWR-BKI,2025-01-30,12:40:00,13:33:00,12:47:00,13:41:00,8,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-BKI-JP,2025-01-30,13:42:00,14:48:00,13:50:00,14:57:00,9,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-NDLS-RE,2025-01-30,10:48:00,11:50:00,10:50:00,11:53:00,3,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-RE-AWR,2025-01-30,11:59:00,12:58:00,12:02:00,13:02:00,4,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-AWR-BKI,2025-01-30,13:07:00,14:00:00,13:13:00,14:06:00,6,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-BKI-JP,2025-01-30,14:09:00,15:15:00,14:15:00,15:22:00,7,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-NDLS-RE,2025-01-30,11:15:00,12:17:00,11:18:00,12:21:00,4,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-RE-AWR,2025-01-30,12:26:00,13:25:00,12:30:00,13:30:00,5,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-AWR-BKI,2025-01-30,13:34:00,14:27:00,13:39:00,14:33:00,6,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-BKI-JP,2025-01-30,14:36:00,15:42:00,14:42:00,15:50:00,8,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-NDLS-RE,2025-01-30,11:42:00,12:44:00,11:44:00,12:47:00,3,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-RE-AWR,2025-01-30,12:53:00,13:52:00,12:56:00,13:55:00,3,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-AWR-BKI,2025-01-30,14:01:00,14:54:00,14:04:00,14:58:00,4,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-BKI-JP,2025-01-30,15:03:00,16:09:00,15:08:00,16:16:00,7,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-NDLS-RE,2025-01-30,12:09:00,13:11:00,12:10:00,13:13:00,2,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-RE-AWR,2025-01-30,13:20:00,14:19:00,13:22:00,14:22:00,3,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-AWR-BKI,2025-01-30,14:28:00,15:21:00,14:31:00,15:24:00,3,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-BKI-JP,2025-01-30,15:30:00,16:36:00,15:33:00,16:40:00,4,MEDIUM
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-NDLS-RE,2025-01-30,13:03:00,14:25:00,13:09:00,14:32:00,7,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-RE-AWR,2025-01-30,14:37:00,15:55:00,14:44:00,16:02:00,7,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-AWR-BKI,2025-01-30,16:07:00,17:18:00,16:14:00,17:25:00,7,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-BKI-JP,2025-01-30,17:30:00,18:58:00,17:37:00,19:06:00,8,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-NDLS-RE,2025-01-30,13:30:00,14:52:00,13:35:00,14:59:00,7,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-RE-AWR,2025-01-30,15:04:00,16:22:00,15:11:00,16:29:00,7,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-AWR-BKI,2025-01-30,16:34:00,17:45:00,16:41:00,17:53:00,8,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-BKI-JP,2025-01-30,17:57:00,19:25:00,18:06:00,19:37:00,12,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-NDLS-RE,2025-01-30,13:57:00,15:19:00,14:02:00,15:24:00,5,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-RE-AWR,2025-01-30,15:31:00,16:49:00,15:37:00,16:56:00,7,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-AWR-BKI,2025-01-30,17:01:00,18:12:00,17:08:00,18:22:00,10,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-BKI-JP,2025-01-30,18:24:00,19:52:00,18:34:00,20:04:00,12,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-NDLS-RE,2025-01-30,14:51:00,16:13:00,14:53:00,16:17:00,4,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-RE-AWR,2025-01-30,16:25:00,17:43:00,16:29:00,17:49:00,6,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-AWR-BKI,2025-01-30,17:55:00,19:06:00,18:01:00,19:15:00,9,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-BKI-JP,2025-01-30,19:18:00,20:46:00,19:27:00,20:58:00,12,LOW
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-NDLS-RE,2025-01-31,04:30:00,05:22:00,04:33:00,05:25:00,3,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-RE-AWR,2025-01-31,05:28:00,06:18:00,05:31:00,06:21:00,3,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-AWR-BKI,2025-01-31,06:24:00,07:09:00,06:28:00,07:13:00,4,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-BKI-JP,2025-01-31,07:15:00,08:10:00,07:19:00,08:15:00,5,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-NDLS-RE,2025-01-31,04:57:00,05:49:00,04:59:00,05:53:00,4,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-RE-AWR,2025-01-31,05:55:00,06:45:00,05:59:00,06:50:00,5,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-AWR-BKI,2025-01-31,06:51:00,07:36:00,06:56:00,07:41:00,5,HIGH
TRN-12002,Synthetic Corridor Express 02,EXPRESS,SEC-BKI-JP,2025-01-31,07:42:00,08:37:00,07:47:00,08:42:00,5,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-NDLS-RE,2025-01-31,05:24:00,06:16:00,05:29:00,06:22:00,6,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-RE-AWR,2025-01-31,06:22:00,07:12:00,06:28:00,07:18:00,6,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-AWR-BKI,2025-01-31,07:18:00,08:03:00,07:25:00,08:12:00,9,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-BKI-JP,2025-01-31,08:09:00,09:04:00,08:19:00,09:14:00,10,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-NDLS-RE,2025-01-31,06:18:00,07:10:00,06:21:00,07:13:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-RE-AWR,2025-01-31,07:16:00,08:06:00,07:20:00,08:10:00,4,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-AWR-BKI,2025-01-31,08:12:00,08:57:00,08:16:00,09:04:00,7,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-BKI-JP,2025-01-31,09:03:00,09:58:00,09:10:00,10:06:00,8,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-NDLS-RE,2025-01-31,06:45:00,07:37:00,06:51:00,07:43:00,6,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-RE-AWR,2025-01-31,07:43:00,08:33:00,07:49:00,08:40:00,7,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-AWR-BKI,2025-01-31,08:39:00,09:24:00,08:46:00,09:32:00,8,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-BKI-JP,2025-01-31,09:30:00,10:25:00,09:38:00,10:33:00,8,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-NDLS-RE,2025-01-31,07:12:00,08:04:00,07:13:00,08:05:00,1,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-RE-AWR,2025-01-31,08:10:00,09:00:00,08:14:00,09:06:00,6,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-AWR-BKI,2025-01-31,09:06:00,09:51:00,09:12:00,09:59:00,8,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-BKI-JP,2025-01-31,09:57:00,10:52:00,10:05:00,11:00:00,8,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-01-31,08:06:00,08:58:00,08:11:00,09:05:00,7,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-01-31,09:04:00,09:54:00,09:11:00,10:02:00,8,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-01-31,10:00:00,10:45:00,10:08:00,10:53:00,8,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-01-31,10:51:00,11:46:00,10:59:00,11:55:00,9,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-NDLS-RE,2025-01-31,08:33:00,09:25:00,08:41:00,09:34:00,9,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-RE-AWR,2025-01-31,09:31:00,10:21:00,09:40:00,10:30:00,9,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-AWR-BKI,2025-01-31,10:27:00,11:12:00,10:36:00,11:23:00,11,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-BKI-JP,2025-01-31,11:18:00,12:13:00,11:29:00,12:24:00,11,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-01-31,09:00:00,10:02:00,09:06:00,10:09:00,7,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-01-31,10:11:00,11:10:00,10:18:00,11:17:00,7,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-AWR-BKI,2025-01-31,11:19:00,12:12:00,11:29:00,12:22:00,10,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-BKI-JP,2025-01-31,12:21:00,13:27:00,12:31:00,13:39:00,12,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-NDLS-RE,2025-01-31,09:27:00,10:29:00,09:31:00,10:35:00,6,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-RE-AWR,2025-01-31,10:38:00,11:37:00,10:44:00,11:44:00,7,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-AWR-BKI,2025-01-31,11:46:00,12:39:00,11:53:00,12:47:00,8,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-BKI-JP,2025-01-31,12:48:00,13:54:00,12:56:00,14:02:00,8,MEDIUM
